name,address,website,phone_number,reviews_count,reviews_average,opens_at
BYFER_FORYOU Tienda de mujer y hombre,"Av. Andalue 2249, 4133705 Concepción, San Pedro de la Paz, Bío Bío",instagram.com,9 8885 8739,2.0,5.0,Tienda de ropa de mujer, Cierra a las 7p.m.,None Found
Distrito Andalue,"Av. Andalue 2249, 4133705 San Pedro de la Paz, Bío Bío",distritoandalue.cl,9 4414 2662,9.0,5.0,Tienda de ropa, Abre a las 10:30a.m. del lun,None Found
Tienda Flores,"Av. Portal de San Pedro 4850, LOCAL 20, 4130000 San Pedro de la Paz, Bío Bío",tiendaflores.cl,(2) 2477 6840,1.0,1.0,Tienda de ropa, Cierra a las 8p.m.,None Found
Nika Showroom,"segundo piso - Pedro Lira 197, local 6, 4130249 San Pedro de la Paz, Bío Bío",instagram.com,9 6266 3031,3.0,5.0,Centro comercial, 4p.m. ,None Found
Todo Piel,"Av. Portal de San Pedro 4850, 4133761 Concepción, San Pedro de la Paz, Bío Bío",todopiel.cl,,1.0,5.0,Tienda de ropa, Cierra a las 6p.m.,None Found
Municipalidad de San Pedro de la Paz,"Los Acacios 43, San Pedro de la Paz, Bío Bío",,(41) 339 5000,122.0,2.6,Oficina de gobierno local, Abre a las 8a.m. del lun,None Found
Fabrics Arauco Premium San Pedro,"Av. Portal de San Pedro 4850 Local 17, San Pedro de la Paz, Bío Bío",fabrics.cl,,1.0,5.0,Tienda de ropa de cama, Cierra a las 8p.m.,None Found
Fabrics Arauco Premium San Pedro,"Av. Portal de San Pedro 4850 Local 17, San Pedro de la Paz, Bío Bío",fabrics.cl,,1.0,5.0,Tienda de ropa de cama, Cierra a las 8p.m.,None Found
Edificio Olas,"San Pedro de la Paz, Bío Bío",,,313.0,4.3,Condominio,,None Found
Nando Manga Store,"Pedro Lira 197, 2do piso, 4133851 San Pedro de la Paz, Bío Bío",,9 7384 4898,9.0,5.0,Librería, 4p.m. ,None Found
Idahue,"Cam. del Sur 505, San Pedro de la Paz, Bío Bío",,9 3646 7783,131.0,4.5,Mirador,,None Found
San Pedro de la Paz,,,,,,,,None Found
Paseo Lomas,"Los Mañios 7287, 4120000 San Pedro de la Paz, Bío Bío",,,1.0,5.0,Centro comercial,,None Found
ComerCity - Arte y Papeleria,"Los Mañios 7287, 4130000 San Pedro de la Paz, Bío Bío",,9 4974 6213,,,Tienda de bolígrafos, Cierra a las 8p.m.,None Found
Easy Chiguayante,"Av. Manuel Rodríguez 1045, Chiguayante, Bío Bío",easy.cl,600 600 3279,2240.0,4.1,Tienda de artículos para el hogar, Cierra a las 9p.m.
Donde La Pelu,"Av. Manuel Rodríguez 1800-1898, 4110372 Chiguayante, Bío Bío",,(41) 215 6230,18.0,4.6,Tienda de artículos para el hogar, Cierra a las 8:45p.m.
Keystore Chiguayante,"supermecado - avenida 8 oriente 720 local al interior del, Chiguayante, Bío Bío",,9 2209 6984,1.0,5.0,Estanco, Cierra a las 9p.m.
La Tiendita De Solita,"Av. O'Higgins 2274, 4030000 Chiguayante, Bío Bío",,9 6631 5491,1.0,5.0,Comercio, 4p.m. 
Centro Comercial Paseo Madero,"Av. Manuel Rodríguez 426, 4100698 Chiguayante, Bío Bío",,9 8641 2102,96.0,4.2,Centro comercial, Cierra a las 6p.m.
OUTLET LA BODEGA,"Av.ohiggins con calle Libertad N°11 Chiguayante, 4500000 Biobío",,9 4088 1430,6.0,4.2,Zapatería, Cierra a las 7:30p.m.
Casa Soraya,"Av. Manuel Rodríguez 410, Chiguayante, Bío Bío",facebook.com,(41) 321 5027,186.0,4.3,Tienda de regalos, Cierra a las 9p.m.
Unimarc,"Calle 8 Ote. 720, Chiguayante, Bío Bío",unimarc.cl,600 600 0025,960.0,4.1,Supermercado, Cierra a las 9p.m.
DECO STORE CHIGUAYANTE,"Los Aromos 265, 4111271 Chiguayante, Bío Bío",,9 9201 2394,1.0,5.0,Tienda de cortinas, Cierra a las 12a.m.
Bodega Del Calzado,"Libertad 2-98, 4110040 Chiguayante, Bío Bío",,(41) 235 1339,58.0,4.4,Zapatería, Cierra a las 8p.m.
Distribuidora B&T,"Av. O'Higgins 1120, local A, 4100188 Chiguayante, Bío Bío",,9 5461 0375,6.0,4.8,Tienda de productos de temporada, Abre a las 10a.m. del lun
dtodo.venta,"Los Aromos 290, 4100000 Chiguayante, Bío Bío",,,2.0,5.0,, Abre a las 12a.m. del lun
Tany sorpresas,"4100999 Chiguayante, Bío Bío",wa.me,9 3761 9887,,,Tienda de regalos,
CONDOMINIO FUENTES DE CHIGUAYANTE,"Esperanza 507, Departamento 171, 4110676 Chiguayante, Bío Bío",,,111.0,4.3,Condominio, Abre a las 9a.m. del lun
Ortopies Online (Ortopedia),"Av. Manuel Rodríguez 426, Local 4, 4100000 Chiguayante, Bío Bío",ortopiesonline.cl,9 8201 4744,,,Tienda de material sanitario, Abre a las 10:30a.m. del lun
AHORRO HUALPÉN,"Bélgica 1502, 4601197 Hualpén, Bío Bío",,,27.0,4.6,Tienda general, Abre a las 10a.m. del lun
Outlet Hualpén,"Av. Cristóbal Colón 9765, 4603018 Hualpén, Bío Bío",,,,,Tienda de alimentación, Cierra a las 5p.m.
Bazar librería Hualpén,"Jardines de la Floresta IV - Tours 896, 4600000 Hualpén, Bío Bío",bazarlibreriahualpen.cl,9 3098 5807,8.0,4.5,Tienda de bolígrafos, Cierra a las 7p.m.
La tienda de Jess,"Assen 4304, 4603588 Hualpén, Bío Bío",,9 2052 0275,3.0,5.0,Tienda de ropa, Cierra a las 6p.m.
Hand Made,"Pje. Cuatro, Casa 217, 4600000 Hualpén, Bío Bío",hand-made.ueniweb.com,9 3069 5464,2.0,5.0,Tienda de ropa, Abre a las 11a.m. del lun
deportic,"4600000 Hualpén, Bío Bío",,,,,Tienda general,
negocio,"Nápoles 2886, 4601854 Concepción, Hualpén, Bío Bío",,,,,Tienda de alimentación,
LA CASA DEL MAYORISTA,"Brasil 1457, 4602269 Concepción, Bío Bío",lacasadelmayorista.cl,9 3366 6021,18.0,4.6,Comercio, Cierra a las 5p.m.
La ¡Zoom! Servicio Sencillito y Regalos/libreria/paqueteria,"Suiza 2747, 4600488 Hualpén, Bío Bío",,(41) 243 2351,8.0,4.8,Tienda de regalos,
Condominio Mirador De Hualpen,"Chaitén 8024, Hualpén, Bío Bío",,,322.0,4.3,Condominio,
Quimey Ropa Americana,"San Alberto Hurtado 7720, Valle Santa Maria, 4603285 Hualpén, Bío Bío",,9 9154 0420,,,Tienda de ropa de mujer, Abre a las 3p.m. del lun
Mundo Hogar,"Colón 484, 4270029 Talcahuano, Bío Bío",mundohogar.cl,,88.0,4.4,Tienda de ropa, Cierra a las 6:30p.m.
Mallplaza Trébol,"Av. Pdte. Jorge Alessandri Rodriguez 3177, 4300818 Talcahuano, Bío Bío",mallplaza.com,600 585 7000,24750.0,4.5,Centro comercial, Cierra a las 9p.m.
"Productos electrónicos, Pc Gamer- artículos de pesca y caza- MarketPro Talcahuano","Colón 245, 4260000 Talcahuano, Bío Bío",,9 5111 8816,4.0,5.0,Tienda de accesorios informáticos, Cierra a las 5p.m.
ZonaHome Talcahuano,"Manuel Rodríguez 246, 4270392 Talcahuano, Bío Bío",zonahome.cl,9 7762 0158,1.0,5.0,,
Kaya Unite // Concept Store Mall Plaza El Trébol,"Av. Jorge Alessandri 3177 Local C-113, Concepción, Bío Bío",kayaunite.com,9 4500 9982,2.0,3.0,Tienda de ropa, Cierra a las 9p.m.
Provisiones Carmencita,"Iquique 259, 4280153 Talcahuano, Bío Bío",,(41) 325 5287,5.0,5.0,Tienda de alimentación, Cierra a las 8p.m.
Da Silva Boutique,"Colón 1120, Talcahuano, Bío Bío",instagram.com,,2.0,5.0,Tienda de ropa, Abre a las 11a.m. del lun
vp_ventaspame,"Pasaje 23 4351, San Marcos 2000, 4260000 Talcahuano, Bío Bío",,9 8622 0486,,,Bazar,
CONDOMINIO PORTAL COLON,"Manuel de Salas 54, 4270916 Talcahuano, Bío Bío",,,21.0,4.7,Complejo de apartamentos,
departamento comodo,"Calle J 989 brisas del sol talcahuano Calle J 851, condominio Barlovento 1, Talcahuano, Bío Bío",,9 7335 0993,1.0,5.0,Hotel,
Condominio Parque Urbano II,"J - Av. Pdte. Jorge Alessandri Rodriguez 450, Concepción, Talcahuano, Bío Bío",,,147.0,4.5,Agencia de alquiler de apartamentos,
Farmacia Salcobrand,"Colón 180, Local N° 2024, 4261202 Talcahuano, Bío Bío",salcobrand.cl,600 360 6000,1949.0,4.2,Farmacia, Cierra a las 8p.m.
Caffarena,"Colón 180, LC 2015, 4261202 Talcahuano, Bío Bío",caffarena.cl,(2) 2438 6600 ext. 470,,,Tienda de ropa de mujer, Cierra a las 8:30p.m.
Edificio Montemare,"Castellón 96, 98, 4261233 Talcahuano, Bío Bío",,,3.0,4.3,Complejo de apartamentos,
Implementos S.A.,"Gran Bretaña 4733, 4271573 Talcahuano, Bío Bío",implementos.cl,800 330 088,2.0,5.0,Tienda de accesorios para camiones, Abre a las 9a.m. del lun
Tienda de Ventas online,,negocio.site,,,,,
Mall del Centro Concepción,"Barros Arana 1068, 4070053 Concepción, Bío Bío",malldelcentroconcepcion.cl,,12439,4.3, Cierra a las 8p.m.,"Centro comercial tranquilo con tiendas de marca, patio de comidas luminoso y un multicine."
Mall del Centro Concepción,"Barros Arana 1068, 4070053 Concepción, Bío Bío",malldelcentroconcepcion.cl,,12439,4.3, Cierra a las 8p.m.,"Centro comercial tranquilo con tiendas de marca, patio de comidas luminoso y un multicine."
Centro Comercial Hermanos Carrera,"Av. Los Carrera 470, 4030554 Concepción, Bío Bío",,,279,4.5, Cierra a las 7p.m.,None Found
Centro Comercial Hermanos Carrera,"Av. Los Carrera 470, 4030554 Concepción, Bío Bío",,,279,4.5, Cierra a las 7p.m.,None Found
Mega Centro Concepcion,"Concepción, Bío Bío",megacentro.cl,(41) 239 0276,172,4.2, Cierra a las 8p.m.,None Found
Mega Centro Concepcion,"Concepción, Bío Bío",megacentro.cl,(41) 239 0276,172,4.2, Cierra a las 8p.m.,None Found
Centro Comercial Veintiuno de Mayo de Empresas Vega Monumental,"Av. 21 de Mayo 3225, 4060639 Concepción, Bío Bío",,(41) 279 3100,11953,4.4, Cierra a las 4:30p.m.,"Amplio mercado de indumentaria, productos electrónicos, artículos para el hogar, joyas, alimentos y mariscos."
Centro Comercial Veintiuno de Mayo de Empresas Vega Monumental,"Av. 21 de Mayo 3225, 4060639 Concepción, Bío Bío",,(41) 279 3100,11953,4.4, Cierra a las 4:30p.m.,"Amplio mercado de indumentaria, productos electrónicos, artículos para el hogar, joyas, alimentos y mariscos."
Centro Comercial Gigantesco,"Caupolicán 930, 4030383 Concepción, Bío Bío",,,15,4.0, 4p.m. ,None Found
Centro Comercial Gigantesco,"Caupolicán 930, 4030383 Concepción, Bío Bío",,,15,4.0, 4p.m. ,None Found
Galeria Alessandri,"Anibal Pinto 450, 4030000 Concepción, Bío Bío",,,1320,4.3, Cierra a las 6p.m.,None Found
Galería Caracol,"Rengo 578, 4030597 Concepción, Bío Bío",,,3842,4.3, Abre a las 9a.m. del lun,None Found
Galería Caracol,"Rengo 578, 4030597 Concepción, Bío Bío",,,3842,4.3, Abre a las 9a.m. del lun,None Found
Nuevo Mercado del Gran Concepción,"Bernardo O'Higgins Pte. 50, 4061502 Concepción, Bío Bío",,,492,4.2, Cierra a las 6p.m.,None Found
Nuevo Mercado del Gran Concepción,"Bernardo O'Higgins Pte. 50, 4061502 Concepción, Bío Bío",,,492,4.2, Cierra a las 6p.m.,None Found
Galería Italia,"Barros Arana 460, 4070170 Concepción, Bío Bío",facebook.com,(41) 221 7612,874,4.5, Abre a las 9a.m. del lun,None Found
Galería Italia,"Barros Arana 460, 4070170 Concepción, Bío Bío",facebook.com,(41) 221 7612,874,4.5, Abre a las 9a.m. del lun,None Found
Galería el Pueblito,"Freire 777, 4030000 Concepción, Bío Bío",instagram.com,9 5658 5710,1682,4.3, Cierra a las 6p.m.,None Found
Paris Barros Arana,"Esquina - Castellón 539 Barros Arana, Castellón, Concepción",paris.cl,600 400 6400,5852,4.0, Cierra a las 7:30p.m.,None Found
Paris Barros Arana,"Esquina - Castellón 539 Barros Arana, Castellón, Concepción",paris.cl,600 400 6400,5852,4.0, Cierra a las 7:30p.m.,None Found
Mall del Centro Concepción,"Barros Arana 1068, 4070053 Concepción, Bío Bío",malldelcentroconcepcion.cl,,12439,4.3, Cierra a las 8p.m.,"Centro comercial tranquilo con tiendas de marca, patio de comidas luminoso y un multicine."
Mall del Centro Concepción,"Barros Arana 1068, 4070053 Concepción, Bío Bío",malldelcentroconcepcion.cl,,12439,4.3, Cierra a las 8p.m.,"Centro comercial tranquilo con tiendas de marca, patio de comidas luminoso y un multicine."
Mega Centro Concepcion,"Concepción, Bío Bío",megacentro.cl,(41) 239 0276,172,4.2, Cierra a las 8p.m.,None Found
Mallplaza Mirador Bio Bio,"Av. los Carrera Poniente 301, 4061681 Concepción, Bío Bío",mallplaza.com,600 585 7000,13935,4.3, Cierra a las 8p.m.,None Found
Centro Comercial Veintiuno de Mayo de Empresas Vega Monumental,"Av. 21 de Mayo 3225, 4060639 Concepción, Bío Bío",,(41) 279 3100,11953,4.4, Cierra a las 4:30p.m.,"Amplio mercado de indumentaria, productos electrónicos, artículos para el hogar, joyas, alimentos y mariscos."
Mallplaza Trébol,"Av. Pdte. Jorge Alessandri Rodriguez 3177, 4300818 Talcahuano, Bío Bío",mallplaza.com,600 585 7000,24750,4.5, Cierra a las 9p.m.,None Found
Mallplaza Trébol,"Av. Pdte. Jorge Alessandri Rodriguez 3177, 4300818 Talcahuano, Bío Bío",mallplaza.com,600 585 7000,24750,4.5, Cierra a las 9p.m.,None Found
Mallplaza Trébol,"Av. Pdte. Jorge Alessandri Rodriguez 3177, 4300818 Talcahuano, Bío Bío",mallplaza.com,600 585 7000,24750,4.5, Cierra a las 9p.m.,None Found
CENTRO COMERCIAL O'HIGGINS,"Libertador Gral. Bernardo O'Higgins 734, Concepción, Bío Bío",,,7,4.3,,None Found
CENTRO COMERCIAL O'HIGGINS,"Libertador Gral. Bernardo O'Higgins 734, Concepción, Bío Bío",,,7,4.3,,None Found
Centro Comercial Gigantesco,"Caupolicán 930, 4030383 Concepción, Bío Bío",,,15,4.0, 4p.m. ,None Found
Centro Comercial Gigantesco,"Caupolicán 930, 4030383 Concepción, Bío Bío",,,15,4.0, 4p.m. ,None Found
Nuevo Mercado del Gran Concepción,"Bernardo O'Higgins Pte. 50, 4061502 Concepción, Bío Bío",,,492,4.2, Cierra a las 6p.m.,None Found
Masajes Concepcion Centro,"Barros Arana 802, 4070073 Concepción, Bío Bío",webnode.cl,9 5101 7000,6,4.5, Cierra a las 10p.m.,None Found
Masajes Concepcion Centro,"Barros Arana 802, 4070073 Concepción, Bío Bío",webnode.cl,9 5101 7000,6,4.5, Cierra a las 10p.m.,None Found
Paris Barros Arana,"Esquina - Castellón 539 Barros Arana, Castellón, Concepción",paris.cl,600 400 6400,5852,4.0, Cierra a las 7:30p.m.,None Found
Galería el Pueblito,"Freire 777, 4030000 Concepción, Bío Bío",instagram.com,9 5658 5710,1682,4.3, Cierra a las 6p.m.,None Found
Galería Universidad de Concepción,"Barros Arana 601-603, 4030575 Concepción, Bío Bío",,,509,4.5, Cierra a las 9:30p.m.,None Found
Galería Universidad de Concepción,"Barros Arana 601-603, 4030575 Concepción, Bío Bío",,,509,4.5, Cierra a las 9:30p.m.,None Found
Galería Italia,"Barros Arana 460, 4070170 Concepción, Bío Bío",facebook.com,(41) 221 7612,874,4.5, Abre a las 9a.m. del lun,None Found
Parque Ecuador,"Víctor Lamas 567, Concepción, Bío Bío",concepcion.cl,9 4588 9767,18801.0,4.7,Parque,,"Área verde urbana con juegos, canchas deportivas, parque de patinetas y equipo para hacer ejercicio."
Cascada Parque Ecuador,"Concepción, Bío Bío",,,34.0,4.6,Parque,,None Found
Centro Comercial Hermanos Carrera,"Av. Los Carrera 470, 4030554 Concepción, Bío Bío",,,279.0,4.5,Centro comercial, Cierra a las 7p.m.,None Found
Centro Comercial Hermanos Carrera,"Av. Los Carrera 470, 4030554 Concepción, Bío Bío",,,279.0,4.5,Centro comercial, Cierra a las 7p.m.,None Found
Mall del Centro Concepción,"Barros Arana 1068, 4070053 Concepción, Bío Bío",malldelcentroconcepcion.cl,,12439.0,4.3,Centro comercial, Cierra a las 8p.m.,"Centro comercial tranquilo con tiendas de marca, patio de comidas luminoso y un multicine."
Mall del Centro Concepción,"Barros Arana 1068, 4070053 Concepción, Bío Bío",malldelcentroconcepcion.cl,,12439.0,4.3,Centro comercial, Cierra a las 8p.m.,"Centro comercial tranquilo con tiendas de marca, patio de comidas luminoso y un multicine."
Galeria Alessandri,"Anibal Pinto 450, 4030000 Concepción, Bío Bío",,,1320.0,4.3,Centro comercial, Cierra a las 6p.m.,None Found
Galeria Alessandri,"Anibal Pinto 450, 4030000 Concepción, Bío Bío",,,1320.0,4.3,Centro comercial, Cierra a las 6p.m.,None Found
Monumento Parque Ecuador,"Concepción, Bío Bío",,,157.0,4.6,Parque,,None Found
Monumento Parque Ecuador,"Concepción, Bío Bío",,,157.0,4.6,Parque,,None Found
Monumento Parque Ecuador,"Concepción, Bío Bío",,,157.0,4.6,Parque,,None Found
Mega Outlet Concepcion,"San Martín 14, 4030000 Concepción, Bío Bío",,9 8140 2546,12.0,4.6,Centro comercial outlet, Cierra a las 7p.m.,None Found
Mega Outlet Concepcion,"San Martín 14, 4030000 Concepción, Bío Bío",,9 8140 2546,12.0,4.6,Centro comercial outlet, Cierra a las 7p.m.,None Found
Mega Outlet Concepcion,"San Martín 14, 4030000 Concepción, Bío Bío",,9 8140 2546,12.0,4.6,Centro comercial outlet, Cierra a las 7p.m.,None Found
Centro Comercial Gigantesco,"Caupolicán 930, 4030383 Concepción, Bío Bío",,,15.0,4.0,Centro comercial, 4p.m. ,None Found
Galería Italia,"Barros Arana 460, 4070170 Concepción, Bío Bío",facebook.com,(41) 221 7612,874.0,4.5,Centro comercial, Abre a las 9a.m. del lun,None Found
Galería el Pueblito,"Freire 777, 4030000 Concepción, Bío Bío",instagram.com,9 5658 5710,1682.0,4.3,Centro comercial, Cierra a las 6p.m.,None Found
Galería Las Araucarias,"Freire 746, 4030566 Concepción, Bío Bío",,,494.0,4.5,Centro comercial, Abre a las 10a.m. del lun,None Found
Galería Las Araucarias,"Freire 746, 4030566 Concepción, Bío Bío",,,494.0,4.5,Centro comercial, Abre a las 10a.m. del lun,None Found
Centro comercial Pecho y agua,"Colo Colo 487, 4070092 Concepción, Bío Bío",,,,,Centro comercial,,None Found
Comercial Barrío Universitarío,"Edmundo Larenas 282, 4070409 Concepción, Bío Bío",facebook.com,(41) 322 8517,68.0,4.3,Tienda de alimentación, Abre a las 7:30a.m. del lun
Centro Comercial Hermanos Carrera,"Av. Los Carrera 470, 4030554 Concepción, Bío Bío",,,279.0,4.5,Centro comercial, Cierra a las 7p.m.
Galería Universidad de Concepción,"Barros Arana 601-603, 4030575 Concepción, Bío Bío",,,509.0,4.5,Centro comercial, Cierra a las 9:30p.m.
Galería Universidad de Concepción,"Barros Arana 601-603, 4030575 Concepción, Bío Bío",,,509.0,4.5,Centro comercial, Cierra a las 9:30p.m.
CENTRO COMERCIAL O'HIGGINS,"Libertador Gral. Bernardo O'Higgins 734, Concepción, Bío Bío",,,7.0,4.3,Centro comercial,
Centro Comercial Gigantesco,"Caupolicán 930, 4030383 Concepción, Bío Bío",,,15.0,4.0,Centro comercial, 4p.m. 
Centro Comercial Gigantesco,"Caupolicán 930, 4030383 Concepción, Bío Bío",,,15.0,4.0,Centro comercial, 4p.m. 
Mall China,"Freire 799, Concepción, Bío Bío",,9 7275 9188,1511.0,4.1,Centro comercial, Cierra a las 8p.m.
Mall China,"Freire 799, Concepción, Bío Bío",,9 7275 9188,1511.0,4.1,Centro comercial, Cierra a las 8p.m.
Galería San Nicolás,"Libertador Gral. Bernardo O'Higgins 882, 4030000 Concepción, Bío Bío",,9 7243 0641,454.0,4.4,Centro comercial, Abre a las 9:30a.m. del lun
Centro comercial Pecho y agua,"Colo Colo 487, 4070092 Concepción, Bío Bío",,,,,Centro comercial,
Centro Comercial Prat,"4080536 Concepción, Bío Bío",,,,,Centro comercial,
Galería Italia,"Barros Arana 460, 4070170 Concepción, Bío Bío",facebook.com,(41) 221 7612,874.0,4.5,Centro comercial, Abre a las 9a.m. del lun
Galería Italia,"Barros Arana 460, 4070170 Concepción, Bío Bío",facebook.com,(41) 221 7612,874.0,4.5,Centro comercial, Abre a las 9a.m. del lun
"Grab-Arte, local 67, Galería Internacional","Caupolicán 543, 4030595 Concepción, Bío Bío",,9 9849 8961,412.0,4.4,Centro comercial, 4p.m. 
Galería el Pueblito,"Freire 777, 4030000 Concepción, Bío Bío",instagram.com,9 5658 5710,1682.0,4.3,Centro comercial, Cierra a las 6p.m.
"Galeria de los Rios, Locales comerciales","Maipú 785, 4030481 Concepción, Bío Bío",,9 9895 1217,3.0,4.0,Centro comercial, Cierra a las 12a.m.
Galería Caracol,"Rengo 578, 4030597 Concepción, Bío Bío",,,3842.0,4.3,Centro comercial, Abre a las 9a.m. del lun
Galería Caracol,"Rengo 578, 4030597 Concepción, Bío Bío",,,3842.0,4.3,Centro comercial, Abre a las 9a.m. del lun
CENTRO COMERCIAL VEINTIUNO DE MAYO,"Concepción, Bío Bío",,9 2187 0433,4.0,3.0,Centro comercial,
Plaza Perú,"Paicaví 167, 4091005 Concepción, Bío Bío",,,9234.0,4.4,Parque, Cierra a las 12a.m.,Los alumnos se reúnen después de clases en este parque urbano rodeado de bares y restaurantes informales.
Mallplaza Mirador Bio Bio,"Av. los Carrera Poniente 301, 4061681 Concepción, Bío Bío",mallplaza.com,600 585 7000,13935.0,4.3,Centro comercial, Cierra a las 8p.m.,None Found
Feria de Anticuarios Plaza Perú,"Pl. Perú, Concepción, Bío Bío",,,,,Centro comercial, Cierra a las 7p.m.,None Found
Plaza Chile-Perú,"Salvador Izquierdo, 7850249 La Reina, Región Metropolitana",,,24.0,4.6,Parque,,None Found
Mall VIVO El Centro,"P.º Puente 689, 8320011 Santiago, Región Metropolitana",vivoelcentro.cl,(2) 2611 2005,28728,4.0,Centro comercial, Cierra a las 8p.m.,Concurrido centro comercial cerrado con varios niveles de tiendas y patio de comidas.
Pasaje Plaza de Armas,"Monjitas 879, 8320000 Santiago, Región Metropolitana",,,864,4.0,Centro comercial,,None Found
Plaza de Armas de Santiago,"Pl. de Armas, 8320341 Santiago, Región Metropolitana",munistgo.cl,,80072,4.2,Parque,,Plaza urbana central con una gran cantidad de estatuas y rodeada de edificios majestuosos.
Mall Vivo Imperio,"Huérfanos 830, 8320202 Santiago, Región Metropolitana",vivoimperio.cl,,17915,4.3,Centro comercial, Cierra a las 7p.m.,"Centro comercial refinado con marcas de moda internacionales, patio de comidas, cine y juegos infantiles."
Mall Vivo Imperio,"Huérfanos 830, 8320202 Santiago, Región Metropolitana",vivoimperio.cl,,17915,4.3,Centro comercial, Cierra a las 7p.m.,"Centro comercial refinado con marcas de moda internacionales, patio de comidas, cine y juegos infantiles."
Mall Espacio M,"Compañía de Jesús 1214, Santiago, Región Metropolitana",espaciom.com,(2) 2733 8000,12317,4.3,Centro comercial, Cierra a las 8p.m.,"Centro comercial de 4 niveles con varias tiendas y servicios, supermercado y patio de comidas internacional."
Mall Espacio M,"Compañía de Jesús 1214, Santiago, Región Metropolitana",espaciom.com,(2) 2733 8000,12317,4.3,Centro comercial, Cierra a las 8p.m.,"Centro comercial de 4 niveles con varias tiendas y servicios, supermercado y patio de comidas internacional."
Portal Fernández Concha,"Pl. de Armas S/N, 8320179 Santiago, Región Metropolitana",,,3573,4.3,Centro comercial, 3:30p.m. ,"Edificio de los años 1800 con muchos restaurantes, puestos de comida rápida y tiendas de moda, aparatos y más."
Western Unión Catedral,"Catedral 1017, Edificio Plaza de Armas, 8320138 Santiago, Región Metropolitana",locations.westernunion.com,(2) 2673 2887,1326,4.0,Centro comercial, Cierra a las 8p.m.,None Found
Mallplaza Mirador Bio Bio,"Av. los Carrera Poniente 301, 4061681 Concepción, Bío Bío",mallplaza.com,600 585 7000,13935.0,4.3,Centro comercial, Cierra a las 8p.m.,None Found
Centro Comercial Hermanos Carrera,"Av. Los Carrera 470, 4030554 Concepción, Bío Bío",,,279.0,4.5,Centro comercial, Cierra a las 7p.m.,None Found
Nuevo Mercado del Gran Concepción,"Bernardo O'Higgins Pte. 50, 4061502 Concepción, Bío Bío",,,492.0,4.2,Centro comercial, Cierra a las 6p.m.,None Found
Comercial Millar y Arevalo,"Calle Bernardo O`Higgins 59, Concepción, Bío Bío",coprofor.cl,(41) 224 5861,15.0,4.5,Centro comercial, Abre a las 8:45a.m. del lun,None Found
Mega Outlet Concepcion,"San Martín 14, 4030000 Concepción, Bío Bío",,9 8140 2546,12.0,4.6,Centro comercial outlet, Cierra a las 7p.m.,None Found
Silvana peluquería...,"Bernardo O'Higgins Pte. 50, Concepción, Bío Bío",,9 8260 2192,225.0,4.1,Centro comercial, Abre a las 10:30a.m. del lun,None Found
Mallplaza Alameda,"Av. Alameda Libertador Bernardo O'Higgins 3470, Estación Central, Región Metropolitana",mallplaza.com,600 585 7000,36709.0,4.1,Centro comercial, Cierra a las 8p.m.,None Found
Mallplaza Alameda,"Av. Alameda Libertador Bernardo O'Higgins 3470, Estación Central, Región Metropolitana",mallplaza.com,600 585 7000,36709.0,4.1,Centro comercial, Cierra a las 8p.m.,None Found
Centro Comercial Prat,"4080536 Concepción, Bío Bío",,,,,Centro comercial,,None Found
Centro Comercial Prat,"4080536 Concepción, Bío Bío",,,,,Centro comercial,,None Found
Galeria Alessandri,"Anibal Pinto 450, 4030000 Concepción, Bío Bío",,,1320.0,4.3,Centro comercial, Cierra a las 6p.m.,None Found
Mall Parque Estación,"Av. Alameda Libertador Bernardo O'Higgins 3750, 9160030 Estación Central, Región Metropolitana",,600 360 0103,387.0,4.0,Centro comercial, Cierra a las 11:30p.m.,None Found
Mall Parque Estación,"Av. Alameda Libertador Bernardo O'Higgins 3750, 9160030 Estación Central, Región Metropolitana",,600 360 0103,387.0,4.0,Centro comercial, 4p.m. ,None Found
Centro Comercial Gigantesco,"Caupolicán 930, 4030383 Concepción, Bío Bío",,,15.0,4.0,Centro comercial, 4p.m. ,None Found
Neumaticos,"Maipú 201, 4030587 Concepción, Bío Bío",,(41) 213 0996,70.0,4.2,Centro comercial, Abre a las 9a.m. del lun,None Found
Mall del Centro Concepción,"Barros Arana 1068, 4070053 Concepción, Bío Bío",malldelcentroconcepcion.cl,,12439.0,4.3,Centro comercial, Cierra a las 8p.m.,"Centro comercial tranquilo con tiendas de marca, patio de comidas luminoso y un multicine."
Mall China,"Freire 799, Concepción, Bío Bío",,9 7275 9188,1511.0,4.1,Centro comercial, Cierra a las 8p.m.,None Found
Barrio Estación,,,,,,,,None Found
Barrio Estación,,,,,,,,None Found
Arauco Estación,"Av. Alameda Libertador Bernardo O'Higgins 3250, 9160018 Estación Central, Región Metropolitana",araucoestacion.cl,,7810.0,4.1,Centro comercial, Cierra a las 8:30p.m.,"Centro comercial en la estación de tren, con tiendas, oferta de servicios y un patio de comidas con opciones de comida rápida."
Strip Paicaví Urbano,"Paicaví 312, Concepción, Bío Bío",paicaviurbano.cl,(41) 246 2726,13,4.4,Centro comercial, Cierra a las 8p.m.
Mallplaza Mirador Bio Bio,"Av. los Carrera Poniente 301, 4061681 Concepción, Bío Bío",mallplaza.com,600 585 7000,13935,4.3,Centro comercial, Cierra a las 8p.m.
Paicavi,"Paicaví, 4060849 Concepción, Bío Bío",,,30,4.4,,
